id,rate_unemployment,percent_college,percent_married,median_income,average_act,percent_lunch,year,state,LEAID,zip_code,school_type,school_level,charter,school_code,id_support,Tot_salary_exp,Tot_salary_exp_federal
120039002736,0.126105165193113,0.575034419458467,0.45703125,37350.0,23.1074481074481,0.293333333333333,2016-2017,FL,1200390,33137,Regular School,High,No,367.0,120039000367,4495956.62,4495956.62
120039002809,0.0722902477580071,0.6307284447600906,0.6922571435191739,53551.882175829785,25.8424908424908,0.197854588796186,2016-2017,FL,1200390,33149,Regular School,Other,No,367.0,120039000367,4495956.62,4495956.62
120039002810,0.08933310262960836,0.339457567804024,0.6979078353206054,53551.88217404529,22.6190476190476,0.241666666666667,2016-2017,FL,1200390,33132,Regular School,High,No,367.0,120039000367,4495956.62,4495956.62
120039002988,0.153326578858494,0.407732293697206,0.624372759856631,34725.0,19.4200244200244,0.536960378474276,2016-2017,FL,1200390,33018,Regular School,High,No,367.0,120039000367,4495956.62,4495956.62
120039003052,0.146669559557388,0.526717557251908,0.614135625596944,56169.0,22.5457875457875,0.31929389903995,2016-2017,FL,1200390,33157,Regular School,High,No,367.0,120039000367,4495956.62,4495956.62
120039003164,0.20772746157042,0.501221498371335,0.654690618762475,49479.0,20.8363858363858,0.21170395869191,2016-2017,FL,1200390,33168,Regular School,Other,Yes,367.0,120039000367,4495956.62,4495956.62
120039003345,0.0712240515390122,0.528535078153399,0.580838323353293,61118.0,21.3980463980464,0.47821270310192,2016-2017,FL,1200390,33179,Regular School,High,No,367.0,120039000367,4495956.62,4495956.62
120039003562,0.345628415300546,0.297010607521697,0.235294117647059,16328.0,14.8046398046398,0.894854586129754,2016-2017,FL,1200390,33136,Regular School,High,No,367.0,120039000367,4495956.62,4495956.62
120039003699,0.0382674516400336,0.852833941000994,0.719903206291591,62158.0,20.2258852258852,0.40431654676259,2016-2017,FL,1200390,33172,Regular School,High,Yes,367.0,120039000367,4495956.62,4495956.62
120039003838,0.198321417469692,0.380607411535247,0.500954198473282,29637.0,20.3724053724054,0.605919907138712,2016-2017,FL,1200390,33016,Regular School,High,Yes,367.0,120039000367,4495956.62,4495956.62
120039003973,0.0464625131995776,0.91340782122905,0.965909090909091,64236.0,19.2979242979243,0.28023598820059,2016-2017,FL,1200390,33133,Regular School,High,Yes,367.0,120039000367,4495956.62,4495956.62
120039003975,0.159880089932551,0.557308970099668,0.488250652741514,44224.0,17.0757020757021,0.64756446991404,2016-2017,FL,1200390,33032,Regular School,High,Yes,367.0,120039000367,4495956.62,4495956.62
120039003977,0.0429042904290429,0.314133591481123,0.797788309636651,25616.0,19.8107448107448,0.522388059701492,2016-2017,FL,1200390,33135,Regular School,High,Yes,367.0,120039000367,4495956.62,4495956.62
120039004077,0.116410256410256,0.517149220489978,0.9254327563249,48171.0,19.981684981685,0.483467170524327,2016-2017,FL,1200390,33185,Regular School,High,No,367.0,120039000367,4495956.62,4495956.62
120039004078,0.134422110552764,0.389681668496158,0.517647058823529,37760.0,19.3223443223443,0.591111111111111,2016-2017,FL,1200390,33177,Regular School,High,No,367.0,120039000367,4495956.62,4495956.62
120039004339,0.0648957632817754,0.697404580152672,0.674975074775673,55098.0,20.4945054945055,0.604635310156783,2016-2017,FL,1200390,33014,Regular School,High,No,367.0,120039000367,4495956.62,4495956.62
120039004340,0.0790645879732739,0.756371049949032,0.792146242383209,62765.0,18.3699633699634,0.567686967497633,2016-2017,FL,1200390,33196,Regular School,High,No,367.0,120039000367,4495956.62,4495956.62
120039004726,0.0,0.749049429657795,0.855072463768116,48250.0,20.6654456654457,0.343824511206485,2016-2017,FL,1200390,33178,Regular School,High,No,367.0,120039000367,4495956.62,4495956.62
120039005493,0.0382674516400336,0.852833941000994,0.719903206291591,62158.0,20.982905982906,0.321212121212121,2016-2017,FL,1200390,33172,Regular School,High,Yes,367.0,120039000367,4495956.62,4495956.62
120039005861,0.14185544768069,0.301009214567793,0.449640287769784,25490.0,19.7619047619048,0.794063079777365,2016-2017,FL,1200390,33012,Regular School,High,No,367.0,120039000367,4495956.62,4495956.62
120039006229,0.124028387968908,0.389159561510353,0.602141680395387,43882.0,18.1746031746032,0.701822916666667,2016-2017,FL,1200390,33018,Regular School,High,No,367.0,120039000367,4495956.62,4495956.62
120039007016,0.0710172744721689,0.251789027299231,0.319845857418112,16258.0,22.3260073260073,0.534005037783375,2016-2017,FL,1200390,33130,Regular School,Other,No,367.0,120039000367,4495956.62,4495956.62
120039007077,0.067749740753543,0.612367021276596,0.830533235938641,78531.0,19.004884004884,0.540967423494571,2016-2017,FL,1200390,33015,Regular School,High,Yes,367.0,120039000367,4495956.62,4495956.62
120039007242,0.0710172744721689,0.251789027299231,0.319845857418112,16258.0,19.4688644688645,0.847025495750708,2016-2017,FL,1200390,33130,Regular School,High,Yes,367.0,120039000367,4495956.62,4495956.62
120039007453,0.130565583634176,0.617010036978341,0.689300411522634,50703.0,18.1257631257631,0.511961722488038,2016-2017,FL,1200390,33185,Regular School,High,Yes,367.0,120039000367,4495956.62,4495956.62
120039007454,0.0970178926441352,0.5152578042792,0.845940959409594,46950.0,16.7826617826618,0.69434628975265,2016-2017,FL,1200390,33016,Regular School,Other,Yes,367.0,120039000367,4495956.62,4495956.62
120039007456,0.0542828685258964,0.610659072416599,0.815094339622642,65854.0,24.3772893772894,0.312775330396476,2016-2017,FL,1200390,33183,Regular School,High,Yes,367.0,120039000367,4495956.62,4495956.62
120039007496,0.301027900146843,0.404627539503386,0.130272952853598,14000.0,20.6166056166056,0.650704225352113,2016-2017,FL,1200390,33128,Regular School,High,No,367.0,120039000367,4495956.62,4495956.62
120039007599,0.126105165193113,0.575034419458467,0.45703125,37350.0,20.5677655677656,0.197443181818182,2016-2017,FL,1200390,33127,Regular School,Other,Yes,367.0,120039000367,4495956.62,4495956.62
120039007634,0.111075234097514,0.744667697063369,0.639722863741339,43660.0,22.5946275946276,0.274596998332407,2016-2017,FL,1200390,33173,Regular School,High,No,367.0,120039000367,4495956.62,4495956.62
120039007635,0.185109637939827,0.596978557504873,0.37888198757764,25060.0,19.3223443223443,0.518835616438356,2016-2017,FL,1200390,33160,Regular School,High,No,367.0,120039000367,4495956.62,4495956.62
120039007923,0.0975536992840095,0.285309278350515,0.642982456140351,28661.0,18.1501831501831,0.54140127388535,2016-2017,FL,1200390,33030,Regular School,High,No,367.0,120039000367,4495956.62,4495956.62
120042000620,0.13054435483871,0.340734028092433,0.411570247933884,37471.0,19.3956043956044,0.697127937336815,2016-2017,FL,1200420,34266,Regular School,High,No,396.0,120042000396,-9.0,732927.82
120048000648,0.0591979630808402,0.834215167548501,0.740437158469945,45172.0,17.7106227106227,0.528219178082192,2016-2017,FL,1200480,32205,Regular School,High,No,425.0,120048000425,86480.0,86480.0
120048000649,0.236645605973578,0.34901222953904,0.141382049245433,20212.0,15.976800976801,0.69472182596291,2016-2017,FL,1200480,32206,Regular School,High,No,425.0,120048000425,86480.0,86480.0
120048000651,0.153124083308888,0.376966007102993,0.77468487394958,50797.0,18.5164835164835,0.361163227016886,2016-2017,FL,1200480,32234,Regular School,Other,No,425.0,120048000425,86480.0,86480.0
120048000671,0.153146853146853,0.327303561334087,0.0679824561403509,26369.0,23.5225885225885,0.192666666666667,2016-2017,FL,1200480,32254,Regular School,High,No,425.0,120048000425,86480.0,86480.0
120048000681,0.132258064516129,0.452452025586354,0.575256107171001,42854.0,17.7106227106227,0.530744336569579,2016-2017,FL,1200480,32211,Regular School,High,No,425.0,120048000425,86480.0,86480.0
120048000685,0.104052287581699,0.512146255947909,0.395441030723489,33693.0,16.4652014652015,0.586054233536248,2016-2017,FL,1200480,32207,Regular School,High,No,425.0,120048000425,86480.0,86480.0
120048000691,0.181720430107527,0.391902215431627,0.100719424460432,25517.0,16.0989010989011,0.539629005059022,2016-2017,FL,1200480,32208,Regular School,High,No,425.0,120048000425,86480.0,86480.0
120048000706,0.185680566483084,0.398521505376344,0.180722891566265,19228.0,26.4529914529915,0.0941408821593153,2016-2017,FL,1200480,32209,Regular School,High,No,425.0,120048000425,86480.0,86480.0
120048000714,0.151376146788991,0.38689407540395,0.195652173913043,27548.0,15.3174603174603,0.632790028763183,2016-2017,FL,1200480,32209,Regular School,High,No,425.0,120048000425,86480.0,86480.0
120048000748,0.0334745762711864,0.842681258549932,0.9312,68026.0,21.6666666666667,0.249885373681797,2016-2017,FL,1200480,32266,Regular School,High,No,425.0,120048000425,86480.0,86480.0
120048000749,0.104638009049774,0.503605422555524,0.526007802340702,26196.0,17.1489621489621,0.589424572317263,2016-2017,FL,1200480,32217,Regular School,High,No,425.0,120048000425,86480.0,86480.0
120048000759,0.10305541170378,0.680165894120517,0.720038816108685,55728.0,20.4700854700855,0.345533915379449,2016-2017,FL,1200480,32246,Regular School,High,No,425.0,120048000425,86480.0,86480.0
120048000762,0.193154761904762,0.48961038961039,0.344390607528886,43768.0,15.7326007326007,0.482317531978932,2016-2017,FL,1200480,32244,Regular School,High,No,425.0,120048000425,86480.0,86480.0
120048000767,0.175616835994194,0.464956195244055,0.165853658536585,30587.0,18.6385836385836,0.540675844806007,2016-2017,FL,1200480,32210,Regular School,High,No,425.0,120048000425,86480.0,86480.0
120048000772,0.193154761904762,0.48961038961039,0.344390607528886,43768.0,17.3443223443223,0.448901623686724,2016-2017,FL,1200480,32210,Regular School,High,No,425.0,120048000425,86480.0,86480.0
120048000773,0.185680566483084,0.398521505376344,0.180722891566265,19228.0,14.8778998778999,0.609576427255985,2016-2017,FL,1200480,32209,Regular School,High,No,425.0,120048000425,86480.0,86480.0
120048002469,0.168355416991426,0.485194324491055,0.447166921898928,28571.0,22.1062271062271,0.126436781609195,2016-2017,FL,1200480,32207,Regular School,High,No,425.0,120048000425,86480.0,86480.0
120048002744,0.082874251497006,0.825536480686695,0.869796279893711,97904.0,21.3003663003663,0.184555984555985,2016-2017,FL,1200480,32258,Regular School,High,No,425.0,120048000425,86480.0,86480.0
120048002745,0.120553780617678,0.571403477955384,0.782128197031891,54417.0,17.7106227106227,0.402159827213823,2016-2017,FL,1200480,32218,Regular School,High,No,425.0,120048000425,86480.0,86480.0
120048002816,0.233333333333333,0.316008316008316,0.16504854368932,18221.0,21.9352869352869,0.31303602058319,2016-2017,FL,1200480,32209,Regular School,Other,No,425.0,120048000425,86480.0,86480.0
120048007418,0.123091020158827,0.635462233887431,0.395815170008718,46232.0,20.1037851037851,0.247630331753555,2016-2017,FL,1200480,32216,Regular School,Other,Yes,425.0,120048000425,86480.0,86480.0
120048007629,0.0507179249652617,0.881329466874861,0.716927453769559,50886.0,20.3724053724054,0.218030377266046,2016-2017,FL,1200480,32256,Regular School,High,No,425.0,120048000425,86480.0,86480.0
120051000794,0.0818014705882353,0.555717407137655,0.339556592765461,28712.0,18.6630036630037,0.506590257879656,2016-2017,FL,1200510,32506,Regular School,High,No,439.0,120051000439,3511211.91,3768579.64
120051000805,0.0859375,0.83420365535248,0.726643598615917,48417.0,25.7448107448107,0.551677852348993,2016-2017,FL,1200510,32501,Regular School,High,No,439.0,120051000439,3511211.91,3768579.64
120051000812,0.111836734693878,0.726909090909091,0.614107883817427,54590.0,22.6678876678877,0.308425275827482,2016-2017,FL,1200510,32533,Regular School,High,No,439.0,120051000439,3511211.91,3768579.64
120051000837,0.105581708137189,0.719308700834327,0.721966205837174,66625.0,19.2246642246642,0.599415204678363,2016-2017,FL,1200510,32526,Regular School,High,No,439.0,120051000439,3511211.91,3768579.64
120051002169,0.0920608108108108,0.600817438692098,0.331288343558282,35275.0,22.5213675213675,0.438095238095238,2016-2017,FL,1200510,32504,Regular School,High,No,439.0,120051000439,3511211.91,3768579.64
120051003703,0.105581708137189,0.719308700834327,0.721966205837174,66625.0,20.8852258852259,0.30667701863354,2016-2017,FL,1200510,32526,Regular School,High,No,439.0,120051000439,3511211.91,3768579.64
120054000842,0.139838129496403,0.525787006028131,0.574052812858783,38319.0,19.8840048840049,0.50188679245283,2016-2017,FL,1200540,32164,Regular School,High,No,841.0,120054000841,5344415.39,5696586.14
120054005533,0.0756802721088435,0.634723086496577,0.685294117647059,60167.0,21.0561660561661,0.406579764121664,2016-2017,FL,1200540,32137,Regular School,High,No,841.0,120054000841,5344415.39,5696586.14
120060004082,0.040520984081042,0.571977787270397,0.464962121212121,50250.0,15.1221001221001,0.447904191616766,2016-2017,FL,1200600,32333,Regular School,High,No,848.0,120060000848,1917106.76,2302785.56
120066000864,0.10931025984172707,0.5454797992109552,0.6030127327029429,50488.04946734537,18.5653235653236,0.537993920972644,2016-2017,FL,1200660,33471,Regular School,Other,No,864.0,120066000864,1789203.4,1916868.76
120072000872,0.166412988330797,0.325062034739454,0.431519699812383,35773.0,15.4151404151404,0.36,2016-2017,FL,1200720,32052,Regular School,High,No,872.0,120072000872,2355633.84,2583042.04
120075000877,0.111581920903955,0.227848101265823,0.658068783068783,33143.0,17.4664224664225,0.617199391171994,2016-2017,FL,1200750,33873,Regular School,High,No,877.0,120075000877,3363888.14,3514171.68
120078000888,0.213130659767141,0.437960339943343,0.479245283018868,39688.0,17.0757020757021,0.666019417475728,2016-2017,FL,1200780,33935,Regular School,High,No,884.0,120078000884,1891588.4,2125257.06
120078002663,0.0765620416544441,0.411214953271028,0.705756013745705,53138.0,17.7350427350427,0.686206896551724,2016-2017,FL,1200780,33440,Regular School,High,No,884.0,120078000884,1891588.4,2125257.06
120081000890,0.168845315904139,0.42930029154519,0.420479302832244,29598.0,22.9120879120879,0.493034055727554,2016-2017,FL,1200810,34601,Regular School,Other,No,449.0,120081000449,2816916.05,3105010.0
120081000896,0.195729537366548,0.477684489615555,0.476883561643836,35543.0,21.4468864468864,0.422113622480147,2016-2017,FL,1200810,34609,Regular School,High,No,449.0,120081000449,2816916.05,3105010.0
120081002604,0.0671834625322997,0.614336492890995,0.689059500959693,33239.0,19.7863247863248,0.530716723549488,2016-2017,FL,1200810,34613,Regular School,High,No,449.0,120081000449,2816916.05,3105010.0
120081004083,0.132510729613734,0.504364326375712,0.716636197440585,56182.0,19.9084249084249,0.398148148148148,2016-2017,FL,1200810,34604,Regular School,High,No,449.0,120081000449,2816916.05,3105010.0
120081006808,0.145303326810176,0.557763061074319,0.844166014095536,49339.0,20.6898656898657,0.533239038189533,2016-2017,FL,1200810,34614,Regular School,High,No,449.0,120081000449,2816916.05,3105010.0
120084000905,0.190757128810226,0.413383364602877,0.470941883767535,22204.0,20.6410256410256,0.50516717325228,2016-2017,FL,1200840,33870,Regular School,High,No,898.0,120084000898,2631163.35,2777219.49
120084000906,0.220988900100908,0.292581848321591,0.343027098479841,28787.0,18.8827838827839,0.628541448058762,2016-2017,FL,1200840,33825,Regular School,High,No,898.0,120084000898,2631163.35,2777219.49
120084000907,0.0774907749077491,0.475134408602151,0.644,32711.0,21.3003663003663,0.542635658914729,2016-2017,FL,1200840,33852,Regular School,High,No,898.0,120084000898,2631163.35,2777219.49
120087000918,0.067494963062458,0.572823901177822,0.727598566308244,57019.0,19.1758241758242,0.478734439834025,2016-2017,FL,1200870,33510,Regular School,High,No,552.0,120087000552,3730637.45,3896089.35
120087000930,0.145893719806763,0.306015037593985,0.763066202090592,30043.0,18.6874236874237,0.664079822616408,2016-2017,FL,1200870,33612,Regular School,High,No,552.0,120087000552,3730637.45,3896089.35
120087000945,0.0635930047694754,0.667723835081727,0.638664323374341,61186.0,18.5164835164835,0.452496685815289,2016-2017,FL,1200870,33534,Regular School,High,No,552.0,120087000552,3730637.45,3896089.35
120087000960,0.0338491295938104,0.677113010446344,0.571895424836601,52647.0,21.4468864468864,0.577765900587921,2016-2017,FL,1200870,33603,Regular School,High,No,552.0,120087000552,3730637.45,3896089.35
120087000965,0.140202702702703,0.532126696832579,0.342995169082126,43207.0,23.009768009768,0.539430449069003,2016-2017,FL,1200870,33610,Regular School,High,No,552.0,120087000552,3730637.45,3896089.35
120087000972,0.0799283154121864,0.427485750474984,0.635481635481635,38314.0,16.7094017094017,0.742982938910292,2016-2017,FL,1200870,33614,Regular School,High,No,552.0,120087000552,3730637.45,3896089.35
120087000999,0.0372612948299953,0.91683569979716,0.873345935727788,104888.0,23.009768009768,0.162521440823328,2016-2017,FL,1200870,33629,Regular School,High,No,552.0,120087000552,3730637.45,3896089.35
120087001000,0.140786749482402,0.395833333333333,0.412774725274725,39747.0,19.029304029304,0.521599264705882,2016-2017,FL,1200870,33563,Regular School,High,No,552.0,120087000552,3730637.45,3896089.35
